id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11321451,Rental unit in Copenhagen · ★4.96 · 1 bedroom · 2 beds · 1 bath,6068895,Benjamin,,Vesterbro-Kongens Enghave,55.6698,12.54605,Entire home/apt,964,2,124,2023-06-18,1.43,1,1,17,
11057044,Rental unit in Frederiksberg · ★4.82 · 2 bedrooms · 1 bed · 1 bath,46770594,Rasmus,,Frederiksberg,55.68194,12.53338,Entire home/apt,1200,4,12,2019-07-17,0.14,1,14,0,
11328350,Rental unit in Copenhagen · ★4.89 · 2 bedrooms · 4 beds · 1 bath,13438745,Jimmi,,Amager st,55.66006,12.61434,Entire home/apt,850,4,28,2021-09-26,0.31,1,0,0,
11630042,Rental unit in Copenhagen · ★4.75 · Studio · 1 bed · 1 bath,34255110,Julie,,sterbro,55.71144,12.56006,Entire home/apt,450,6,72,2022-08-20,0.82,1,36,4,
11329621,Rental unit in Frederiksberg · ★4.65 · Studio · 1 bed · 1 bath,59285076,Theodor,,Frederiksberg,55.68568,12.54155,Entire home/apt,850,4,17,2023-02-03,0.20,1,307,2,
11331658,Rental unit in Copenhagen · ★4.98 · 1 bedroom · 2 beds · 1 bath,5426044,Torben Og Helene,,Indre By,55.68288,12.58291,Entire home/apt,1550,6,57,2023-06-25,0.67,1,184,6,
11643021,Rental unit in Copenhagen · 2 bedrooms · 2 beds · 1 private bath,61737061,Karina Rohrberg,,Amager Vest,55.66005,12.60464,Private room,1300,5,2,2018-08-03,0.03,2,0,0,
11332725,Condo in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,58066256,Signe,,Valby,55.66274,12.51422,Entire home/apt,799,2,38,2023-06-19,0.43,1,27,15,
11339117,Rental unit in Copenhagen · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,59346390,June,,Amager Vest,55.66221,12.57938,Private room,64900,1,47,2021-11-08,0.54,1,0,0,
11644826,Rental unit in Copenhagen · ★4.83 · 1 bedroom · 1 bed · 1 bath,5959306,Freja Marie Bjørn,,Nrrebro,55.69776,12.55156,Entire home/apt,550,5,6,2018-07-28,0.08,1,0,0,
11648469,Townhouse in Copenhagen · ★4.75 · 3 bedrooms · 6 beds · 2 baths,2582941,Heidi,,Vanlse,55.67764,12.47774,Entire home/apt,1500,7,4,2019-08-23,0.05,1,268,0,
11357827,Rental unit in Copenhagen · ★4.79 · 2 bedrooms · 1 bed · 1 bath,11095594,Cecilie Amalie Öhman,,Nrrebro,55.69489,12.54728,Entire home/apt,1050,2,24,2019-05-12,0.27,1,22,0,
11380945,Serviced apartment in Copenhagen · ★4.76 · 1 bedroom · 1 bed · 1 bath,1010958,Jesper,,Vesterbro-Kongens Enghave,55.66753,12.55235,Entire home/apt,925,30,17,2023-03-25,0.22,9,31,1,
11650610,Townhouse in Copenhagen · ★4.98 · 5 bedrooms · 5 beds · 1 bath,19008102,Gitte,,Vesterbro-Kongens Enghave,55.6677,12.53834,Entire home/apt,2464,3,58,2023-06-27,0.69,1,11,17,
11382334,Condo in Copenhagen · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,47871718,Kate,,Brnshj-Husum,55.70364,12.50599,Private room,371,3,35,2023-06-16,0.42,1,52,26,
11669017,Home in Copenhagen · ★4.91 · 3 bedrooms · 3 beds · 2 baths,40482812,Karsten,,Brnshj-Husum,55.70415,12.48277,Entire home/apt,1450,4,12,2022-07-23,0.14,1,186,1,
11383753,Rental unit in Copenhagen · ★4.82 · 3 bedrooms · 3 beds · 1 bath,59700673,Poul,,Nrrebro,55.68569,12.55952,Entire home/apt,950,4,17,2020-07-13,0.19,1,0,0,
11674733,Condo in Copenhagen · ★4.42 · 1 bedroom · 2 beds · 1.5 baths,61757519,Kristian Alexander,,Vesterbro-Kongens Enghave,55.66932,12.54497,Entire home/apt,600,2,19,2022-02-28,0.23,1,0,0,
11390099,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,6767303,Philip,,Indre By,55.68692,12.59045,Entire home/apt,1100,4,18,2022-08-05,0.20,1,1,4,
11674793,Condo in Copenhagen · ★4.65 · 1 bedroom · 1 bed · 1 bath,61996532,Siri,,Brnshj-Husum,55.69797,12.50376,Entire home/apt,400,3,17,2023-06-06,0.20,1,0,3,
11391049,Home in Copenhagen · ★3.67 · 4 bedrooms · 3 beds · 1.5 baths,3255911,Signe,,Brnshj-Husum,55.71012,12.49517,Entire home/apt,1300,5,3,2022-07-08,0.05,1,0,1,
11704901,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,3472512,Elisabeth,,Indre By,55.68908,12.61435,Entire home/apt,1286,3,11,2023-06-11,0.13,1,32,1,
11404537,Condo in Copenhagen · ★4.92 · 2 bedrooms · 3 beds · 1 bath,59865759,Lena,,Vesterbro-Kongens Enghave,55.66501,12.55637,Entire home/apt,1000,5,13,2023-06-25,0.95,1,1,5,
11406286,Home in Copenhagen · ★4.60 · 1 bedroom · 2 beds · 1.5 baths,7061962,Marie,,Amager st,55.65919,12.61158,Entire home/apt,950,30,5,2021-07-29,0.06,1,303,0,
11415768,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · Half-bath,59711839,Gunilla,,Nrrebro,55.6978,12.55024,Entire home/apt,864,3,30,2023-06-26,0.35,1,46,12,
11722501,Rental unit in Copenhagen · ★4.33 · 2 bedrooms · 2 beds · 1 bath,62341075,Liv,,Nrrebro,55.70343,12.54765,Entire home/apt,535,60,3,2021-09-26,0.05,1,211,0,
11724273,Rental unit in Copenhagen · ★4.79 · 1 bedroom · 1 bed · 1 bath,62262149,Asger,,Nrrebro,55.69471,12.55571,Entire home/apt,875,1,33,2020-01-03,0.38,1,273,0,
11432135,Rental unit in Frederiksberg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,12453160,Jennifer,,Frederiksberg,55.68058,12.54827,Entire home/apt,1429,3,10,2023-06-11,0.12,1,5,4,
11725945,Rental unit in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 bath,62363232,Freja,,Nrrebro,55.69016,12.53781,Entire home/apt,900,3,10,2022-08-02,0.11,1,0,1,
11764009,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,61756268,Rikke,,Amager st,55.66007,12.61945,Entire home/apt,386,2,82,2020-02-17,0.93,1,0,0,
11436390,Home in København S · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,3885575,Anne,,Amager Vest,55.65361,12.56353,Entire home/apt,1650,5,53,2023-05-21,0.61,1,26,9,
11787184,Rental unit in Copenhagen · ★4.67 · 1 bedroom · 1 bed · 1 bath,62772509,Mads,,sterbro,55.71099,12.57776,Entire home/apt,800,1,15,2022-10-01,0.18,1,0,12,
11449135,Rental unit in Copenhagen · 2 bedrooms · 2 beds · 1 bath,60192744,Martin Mario,,Valby,55.6545,12.50893,Entire home/apt,1200,2,0,,,1,26,0,
11799244,Home in Copenhagen · ★4.59 · 5 bedrooms · 7 beds · 3.5 baths,62830327,Rasmus,,Amager st,55.64883,12.62451,Entire home/apt,1016,3,17,2022-07-18,0.20,1,17,4,
11805638,Rental unit in Copenhagen · 3 bedrooms · 3 beds · 1 bath,35803641,Magnus,,Indre By,55.68666,12.61635,Entire home/apt,990,6,2,2016-10-13,0.02,1,0,0,
11453787,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 3 beds · 1 bath,60224419,Tina,,Nrrebro,55.69492,12.54669,Entire home/apt,750,5,8,2019-07-19,0.14,1,0,0,
11815252,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,32691698,Jakob,,sterbro,55.70774,12.56904,Entire home/apt,849,2,12,2018-05-15,0.15,1,0,0,
11455339,Rental unit in Copenhagen · ★4.69 · 1 bedroom · 3 beds · 1 bath,7501541,Johanne,,Nrrebro,55.69572,12.54042,Entire home/apt,1042,4,17,2023-05-21,0.19,1,4,2,
11820961,Rental unit in København V · ★4.85 · 2 bedrooms · 3 beds · 1 bath,26039650,Pernille,,Vesterbro-Kongens Enghave,55.66616,12.54092,Entire home/apt,550,2,34,2021-07-29,0.40,1,0,0,
11823292,Rental unit in Copenhagen · ★4.87 · 1 bedroom · 1 bed · 1 bath,62979777,Aske,,Indre By,55.69753,12.58703,Entire home/apt,700,2,55,2021-04-18,0.68,1,0,0,
11460434,Townhouse in Frederiksberg · ★4.29 · 1 bedroom · 2 beds · 1 shared bath,49534423,Hans,,Frederiksberg,55.67708,12.53727,Private room,420,3,70,2023-05-02,0.83,8,7,7,
11832827,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,28753113,Tanya,,Amager Vest,55.66392,12.58345,Private room,586,1,34,2023-06-10,0.45,3,0,5,
11473391,Rental unit in Copenhagen · ★4.91 · 2 bedrooms · 2 beds · 1 bath,60368601,Julie Johanne,,Nrrebro,55.68854,12.54294,Entire home/apt,900,3,22,2023-05-26,0.61,1,2,5,
11488892,Rental unit in Copenhagen · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,60486295,Bo,,sterbro,55.70577,12.58783,Private room,536,10,37,2023-06-08,0.43,1,300,7,
11835045,Home in Copenhagen · ★4.88 · 5 bedrooms · 9 beds · 2 baths,7835012,Bo,,Amager st,55.65879,12.61973,Entire home/apt,2900,2,34,2022-06-03,0.40,1,6,0,
11498628,Loft in Copenhagen · ★4.91 · 2 bedrooms · 2 beds · 1 bath,56410952,Anne Sofie,,Nrrebro,55.69461,12.5482,Entire home/apt,1250,3,12,2019-08-16,0.14,1,0,0,
11835793,Rental unit in Copenhagen · ★4.94 · 1 bedroom · 1 bed · 1 bath,63060370,Tove,,Nrrebro,55.69209,12.54274,Entire home/apt,767,5,53,2022-09-07,0.60,1,0,1,
11506743,Condo in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,55294074,Louise Bertram Ebert,,Amager Vest,55.6241742,12.5716203,Entire home/apt,1957,2,11,2023-06-05,0.93,1,65,11,
11836215,Rental unit in Copenhagen · ★4.91 · 2 bedrooms · 3 beds · 1 bath,44996663,Maties,,Indre By,55.68034,12.56701,Entire home/apt,1149,2,13,2019-01-21,0.15,1,0,0,
11837610,Rental unit in Copenhagen · ★4.70 · 1 bedroom · 1 bed · 1 bath,3692329,Simone,,Nrrebro,55.69688,12.5469,Entire home/apt,600,2,46,2023-05-21,0.52,1,0,5,
11517820,"Townhouse in København SV, · ★4.93 · 3 bedrooms · 4 beds · 1.5 baths",60712665,Aase,,Vesterbro-Kongens Enghave,55.64677,12.55313,Entire home/apt,1836,4,41,2023-04-09,0.46,1,1,8,
11845470,Rental unit in Copenhagen · ★4.67 · 3 bedrooms · 7 beds · 2 baths,63121173,Pernille,,Vanlse,55.68821,12.48404,Entire home/apt,900,7,6,2023-04-10,0.07,1,47,1,
11521619,Condo in Copenhagen · ★4.86 · 4 bedrooms · 3 beds · 1 bath,5442118,Lars,,Indre By,55.67517,12.5758,Entire home/apt,6003,3,43,2023-06-01,0.50,1,244,6,
11853858,Rental unit in Frederiksberg · 2 bedrooms · 3 beds · 1 bath,63182066,Sofie,,Vesterbro-Kongens Enghave,55.66775,12.53063,Entire home/apt,1800,3,2,2016-09-13,0.02,1,239,0,
11854011,Rental unit in Copenhagen · ★4.76 · 1 bedroom · 1 bed · 1 bath,63182782,Christine,,Nrrebro,55.69509,12.55682,Entire home/apt,630,4,30,2023-06-04,0.35,1,9,6,
11523867,Condo in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,58155509,Johanne,,Nrrebro,55.70232,12.54894,Private room,389,3,121,2023-06-21,1.85,1,19,25,
11858191,Villa in Copenhagen · ★4.11 · 1 bedroom · 1 bed · 1 bath,2438831,Lisbeth,,Bispebjerg,55.72064971923828,12.554679870605469,Entire home/apt,999,2,9,2022-06-19,0.15,1,364,0,
11866476,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,63258520,Christian,,Indre By,55.67502,12.59171,Entire home/apt,2000,4,3,2022-08-04,0.25,1,11,3,
11525928,Rental unit in Frederiksberg · ★4.94 · 2 bedrooms · 2 beds · 1 bath,19142090,Helene,,Frederiksberg,55.68306,12.54279,Entire home/apt,1095,5,18,2022-08-03,0.20,1,8,3,
11883327,Rental unit in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 bath,63365666,Jesper & Niels,,Vesterbro-Kongens Enghave,55.67034,12.54295,Entire home/apt,825,3,33,2019-08-26,0.38,1,92,0,
11540441,Condo in Copenhagen · ★4.91 · 4 bedrooms · 8 beds · 1.5 baths,60883868,Dine,,Indre By,55.68500518798828,12.571328163146973,Entire home/apt,2000,3,32,2022-07-28,0.40,1,3,4,
11887691,Rental unit in Copenhagen · ★4.34 · 2 bedrooms · 3 beds · 1 bath,2922633,Nikolas Fuad,,Vesterbro-Kongens Enghave,55.67027,12.55242,Entire home/apt,1266,3,29,2018-08-31,0.33,1,0,0,
11556782,Rental unit in Frederiksberg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,39004358,Philip,,Frederiksberg,55.68117,12.55065,Entire home/apt,1250,30,5,2019-08-08,0.09,1,362,0,
11559077,Rental unit in Copenhagen · ★4.86 · 2 bedrooms · 3 beds · 1 bath,59572012,Kathrine,,sterbro,55.71247,12.5602,Entire home/apt,823,90,98,2022-05-31,1.11,1,0,0,
11896021,Rental unit in Copenhagen · ★4.73 · 1 bedroom · 3 beds · 1 bath,37654484,Lars,,Nrrebro,55.70395,12.54931,Entire home/apt,780,3,11,2022-06-20,0.12,1,8,0,
11561042,Rental unit in Copenhagen · ★4.70 · 1 bedroom · 2 beds · 1 bath,25047830,Martine,,Bispebjerg,55.69886,12.52808,Entire home/apt,235,2,27,2020-09-13,0.31,1,0,0,
11896406,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 2 beds · 1 bath,10822594,Anne,,Vesterbro-Kongens Enghave,55.66513,12.54542,Entire home/apt,1086,4,24,2022-04-21,0.27,1,0,0,
11565371,Rental unit in Frederiksberg · ★4.82 · 2 bedrooms · 2 beds · 1 bath,61093373,Susanne,,Frederiksberg,55.6823,12.52678,Entire home/apt,770,3,201,2023-06-18,2.27,1,0,9,
11920678,Rental unit in Copenhagen · ★4.78 · 2 bedrooms · 3 beds · 1 bath,27139409,Gitte,,Amager Vest,55.66449,12.582,Entire home/apt,1153,3,19,2019-08-13,0.22,1,20,0,
11568117,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,27749924,Julie Rafn,,Vesterbro-Kongens Enghave,55.66641,12.55121,Entire home/apt,1129,2,3,2022-06-12,0.04,1,22,0,
11570436,Condo in Copenhagen · ★4.82 · 3 bedrooms · 4 beds · 1 bath,34250339,Katja,,Vesterbro-Kongens Enghave,55.66783,12.54068,Entire home/apt,1093,4,22,2023-06-28,0.25,1,3,3,
11941497,Rental unit in Copenhagen · 2 bedrooms · 3 beds · 2 baths,18671688,Ed,,sterbro,55.70326,12.59497,Entire home/apt,950,7,0,,,1,0,0,
11571013,Home in Copenhagen · 3 bedrooms · 3 beds · 1 bath,10146490,Marianne,,Amager st,55.65328,12.6146,Entire home/apt,1350,6,2,2022-07-25,0.17,1,15,2,
11945965,Rental unit in Frederiksberg · ★4.67 · 4 bedrooms · 4 beds · 1 bath,51163570,Julie,,Frederiksberg,55.67494,12.53561,Entire home/apt,1200,4,12,2023-02-17,0.14,1,9,3,
11597208,Rental unit in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,17622694,James,,Frederiksberg,55.67264,12.53719,Private room,475,2,18,2021-03-31,0.20,2,0,0,
11946257,Condo in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,30900862,Victoria,,sterbro,55.70169,12.58021,Entire home/apt,1166,1,11,2022-09-01,0.13,1,290,3,
11603746,Rental unit in Copenhagen · ★4.50 · 1 bedroom · 1 bed · 1 bath,61403626,Karim,,Nrrebro,55.69604109845175,12.548954341812237,Entire home/apt,520,2,4,2023-05-31,0.46,1,179,4,
11606423,Rental unit in Copenhagen · ★4.79 · 2 bedrooms · 3 beds · 1 bath,23254023,Christina,,Indre By,55.69378,12.57534,Entire home/apt,1504,3,20,2023-06-19,0.23,1,8,16,
11952878,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 2 beds · 1 bath,8598511,Olga,,sterbro,55.70538,12.57818,Private room,450,1,47,2023-06-24,0.53,2,272,11,
11607564,Rental unit in Copenhagen · ★4.33 · 1 bedroom · 1 bed · 1 bath,48549091,Kasper,,Nrrebro,55.69755,12.54571,Entire home/apt,490,7,3,2021-03-18,0.04,1,0,0,
11952917,Condo in Copenhagen · ★4.63 · 2 bedrooms · 4 beds · 1 bath,8598511,Olga,,sterbro,55.71197,12.57935,Entire home/apt,711,1,48,2023-06-04,0.55,2,100,10,
11953155,Rental unit in Copenhagen · ★New · 1 bedroom · 1 bed · 1 bath,39406276,Maria,,Bispebjerg,55.7099062,12.5360341,Entire home/apt,854,1,0,,,1,252,0,
11612167,Townhouse in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,15041272,Nikolaj,,Valby,55.65437,12.5024,Entire home/apt,1010,5,3,2023-04-14,0.28,1,4,3,
11954449,Rental unit in Copenhagen · ★4.78 · 1 bedroom · 2 beds · 1 bath,61616932,Kasper,,sterbro,55.70331,12.58774,Entire home/apt,900,3,26,2023-03-12,0.30,1,3,4,
11988168,Rental unit in Copenhagen · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,64060505,Andreas,,Nrrebro,55.68778,12.5626,Private room,500,2,87,2020-08-29,1.01,1,0,0,
12341503,Rental unit in Copenhagen · ★5.0 · 4 bedrooms · 3 beds · 2 baths,27228831,Birgitte Friis Kromphardt,,Vanlse,55.69863,12.52059,Entire home/apt,1500,14,14,2019-03-13,0.19,1,13,0,
11997023,Rental unit in Copenhagen · ★New · 1 bedroom · 1 bed · 1 bath,36979786,Thea,,Vesterbro-Kongens Enghave,55.667969894807186,12.548681683838367,Entire home/apt,950,4,2,2023-06-06,2,1,189,2,
12358255,Rental unit in København V · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,2750535,Henriette,,Vesterbro-Kongens Enghave,55.67142,12.55804,Private room,550,1,405,2023-06-28,4.76,2,244,61,
11997739,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,44046781,Anja,,Amager Vest,55.65739,12.58451,Entire home/apt,1400,5,9,2022-07-22,0.12,1,34,2,
12359508,Condo in Copenhagen · ★4.74 · 1 bedroom · 1 bed · 1 bath,64275648,Jannie,,Nrrebro,55.70368,12.55597,Entire home/apt,700,3,39,2023-06-04,0.45,1,0,7,
12007099,Rental unit in Copenhagen · ★4.80 · 3 bedrooms · 3 beds · 1 bath,8895996,Nadia,,sterbro,55.69875,12.5804,Entire home/apt,1131,3,49,2022-08-07,0.56,1,0,5,
12021012,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,10081292,Niels,,sterbro,55.69762,12.58186,Entire home/apt,1857,7,8,2022-07-10,0.10,1,4,1,
12372932,Rental unit in Copenhagen · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,21564651,Laura,,Nrrebro,55.70019,12.55237,Entire home/apt,850,6,22,2023-06-11,0.26,1,85,4,
12028968,Home in Copenhagen · ★4.73 · 1 bedroom · 1 bed · Shared half-bath,22107347,Sidse,,Vanlse,55.69565,12.47572,Private room,364,2,181,2023-06-25,2.53,3,280,47,
12381496,Condo in Frederiksberg · ★4.95 · 4 bedrooms · 3 beds · 1.5 baths,12110483,Line,,Frederiksberg,55.68062,12.55023,Entire home/apt,2600,5,38,2023-06-21,0.52,1,80,7,
12039346,Home in Copenhagen · 4 bedrooms · 4 beds · 2 baths,9188508,Morten,,Brnshj-Husum,55.70684,12.50279,Entire home/apt,800,4,0,,,1,0,0,
12383533,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,60979018,Troels,,Indre By,55.67166,12.59548,Entire home/apt,1000,3,20,2022-07-19,0.24,1,7,5,
12046462,Rental unit in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 bath,4765297,Pelle,,Vesterbro-Kongens Enghave,55.66812,12.54486,Entire home/apt,779,3,23,2022-10-22,0.31,1,0,5,
12402489,Rental unit in Copenhagen · ★4.93 · 2 bedrooms · 2 beds · 1 bath,4466271,Marie & Kristoffer,,Vesterbro-Kongens Enghave,55.66742,12.55523,Entire home/apt,1200,5,15,2022-10-12,0.17,1,0,1,
12051411,Home in Copenhagen · ★4.85 · 3 bedrooms · 4 beds · 2.5 baths,10289458,Anders,,Indre By,55.69069,12.57622,Entire home/apt,2586,4,36,2023-05-16,0.41,1,75,5,
12421931,Rental unit in Copenhagen · ★4.93 · 2 bedrooms · 2 beds · 1 bath,32152486,Maria,,sterbro,55.70375,12.58561,Entire home/apt,963,3,69,2022-08-07,0.81,1,148,6,
12075356,Home in Hellerup · 5 bedrooms · 6 beds · 3 baths,64710965,Maria,,sterbro,55.72516,12.57058,Entire home/apt,2800,7,0,,,1,364,0,
12422371,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,64190436,Lisbeth,,Vesterbro-Kongens Enghave,55.65134,12.54236,Entire home/apt,700,1,24,2019-07-26,0.28,1,0,0,
12076910,Rental unit in Copenhagen · ★4.67 · 3 bedrooms · 4 beds · 1 private bath,63842864,Mark,,Vesterbro-Kongens Enghave,55.65773,12.5602,Private room,700,1,3,2021-07-28,0.06,1,0,0,
12444502,Townhouse in Copenhagen · ★4.96 · 3 bedrooms · 6 beds · 2 baths,37342083,Mads,,Indre By,55.684162,12.585772,Entire home/apt,4495,4,25,2022-07-30,0.29,1,92,2,
12079287,Rental unit in Frederiksberg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,5248282,Andreas,,Frederiksberg,55.68099,12.5373,Entire home/apt,1457,5,21,2023-06-01,0.24,1,163,2,
12449507,Rental unit in Copenhagen · ★New · 1 bedroom · 2 beds · 1 bath,56861760,Bertram,,sterbro,55.69831113764833,12.583919492065426,Entire home/apt,824,7,0,,,1,251,0,
12462100,Townhouse in Copenhagen · ★4.86 · 3 bedrooms · 4 beds · 1 bath,67436655,Kristine,,Indre By,55.69292,12.57598,Entire home/apt,1500,3,35,2023-05-28,0.58,1,25,20,
12084809,Home in Copenhagen · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,25130881,Karsten,,Amager st,55.65118,12.6317,Entire home/apt,2500,5,7,2022-11-25,0.08,1,287,5,
12469361,Rental unit in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 bath,66227537,Maria,,Nrrebro,55.693,12.55912,Entire home/apt,1800,3,30,2022-10-09,0.59,1,326,4,
12478893,Rental unit in Copenhagen · ★4.76 · 1 bedroom · 2 beds · 1 bath,67547662,Martin,,Amager st,55.65328,12.61801,Entire home/apt,900,2,93,2023-05-09,1.09,1,149,14,
12091145,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,5261331,Nana,,Indre By,55.675869,12.596446,Entire home/apt,2000,4,7,2022-11-01,0.35,1,0,3,
12486547,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,43559451,Sven Weis,,Amager Vest,55.66106,12.56849,Entire home/apt,980,4,20,2023-05-23,0.34,1,64,5,
12091627,Rental unit in Copenhagen · ★4.92 · 1 bedroom · 1 bed · 1 bath,17162700,Camilla,,sterbro,55.69857,12.58437,Private room,400,1,164,2023-06-10,1.87,1,180,15,
12500421,Rental unit in Copenhagen · ★4.89 · 2 bedrooms · 2 beds · 1 bath,67593613,Astrid,,Nrrebro,55.68991,12.56222,Entire home/apt,2179,3,66,2023-06-02,0.76,1,133,7,
12092501,Rental unit in Copenhagen · ★4.78 · 1 bedroom · 1 bed · 1 bath,64809536,Mathiaes,,Indre By,55.68009,12.58462,Entire home/apt,750,3,326,2023-06-20,3.71,1,0,10,
12505020,Rental unit in Copenhagen · ★4.20 · 2 bedrooms · 4 beds · 2 baths,44154045,Louise,,Indre By,55.68491,12.59368,Entire home/apt,1400,7,10,2022-07-08,0.12,3,11,1,
12118801,Rental unit in Frederiksberg · ★4.83 · 1 bedroom · 1 bed · 1 bath,65014604,Tine,,Frederiksberg,55.67403,12.53807,Entire home/apt,1200,2,139,2023-06-16,1.60,2,11,24,
12511339,Rental unit in Copenhagen · ★4.76 · 1 bedroom · 1 bed · 1 bath,6479325,Alexander,,sterbro,55.7061,12.57936,Entire home/apt,800,3,17,2023-05-29,0.19,1,15,7,
12123238,Cabin in Copenhagen · ★4.88 · 3 bedrooms · 4 beds · 1 bath,64650029,Nina & Stefan,,Indre By,55.69635,12.58856,Entire home/apt,1300,4,34,2023-04-09,0.46,1,1,3,
12129506,Condo in Copenhagen · ★4.95 · 1 bedroom · 1 bed · 1 bath,13059304,Claus,,Indre By,55.68501,12.58408,Entire home/apt,1055,7,41,2023-06-05,0.47,1,256,2,
12515003,Rental unit in Copenhagen · ★4.68 · 2 bedrooms · 2 beds · 1 bath,67779283,Anders,,Nrrebro,55.6893,12.56245,Entire home/apt,1450,1,64,2023-04-30,0.86,1,182,15,
12137814,Rental unit in Copenhagen · ★4.80 · 3 bedrooms · 3 beds · 1 bath,4700197,Kathrine,,Bispebjerg,55.70614,12.52687,Entire home/apt,1300,3,23,2023-06-07,0.37,1,294,6,
12138225,Rental unit in København N · ★4.67 · 2 bedrooms · 2 beds · 1 bath,2855327,Mathias,,Nrrebro,55.69068,12.56202,Entire home/apt,1600,3,21,2022-08-27,0.25,1,128,2,
12526700,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,3397905,Andrei,,Nrrebro,55.69494,12.54056,Entire home/apt,1200,3,1,2017-05-27,0.01,1,86,0,
